movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source,content
,nenjamundu nermaiyundu odu raja,,two ambitious youngsters who make a living through a youtube channel agree to perform a few tasks for a businessman when the latter offers them huge money,comedy drama romance,karthik venugopalan,rio raj vigneshkanth shirin kanchwala nanjil sampath radha ravi,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy drama romance comedy drama romance karthik venugopalan rio raj vigneshkanth shirin kanchwala nanjil sampath radha ravi tamil two ambitious youngsters who make a living through a youtube channel agree to perform a few tasks for a businessman when the latter offers them huge money
608576.0,nenjamundu nermaiyundu odu raja,,two ambitious youngsters who make a living through a youtube channel agree to perform a few tasks for a businessman when the latter offers them huge money,comedy romance,karthik venugopalan,rio raj vigneshkanth shirin kanchwala nanjil sampath radha ravi,,2019,5.0,4.0,128.0,,,,1.531,0.0,0.0,Sivakarthikeyan Productions,14-06-2019,dataset_4,comedy romance comedy romance karthik venugopalan rio raj vigneshkanth shirin kanchwala nanjil sampath radha ravi  two ambitious youngsters who make a living through a youtube channel agree to perform a few tasks for a businessman when the latter offers them huge money
,nenjil thunivirunthal,,a young man tries to track down the killers who are plotting to murder his close friend but there s more to it than meets the eye,crime action thriller,suseenthiran,sundeep kishan vikranth mehreen pirzada harish uthaman soori,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime action thriller crime action thriller suseenthiran sundeep kishan vikranth mehreen pirzada harish uthaman soori tamil a young man tries to track down the killers who are plotting to murder his close friend but there s more to it than meets the eye
461448.0,nenjil thunivirunthal,,a young man tries to track down the killers who are plotting to murder his close friend but there s more to it than meets the eye,crime action thriller,suseenthiran,sundeep kishan vikranth mehreen pirzada harish uthaman soori,,2017,4.25,4.0,129.0,,,,1.9474,0.0,0.0,Annai Film Factorie,10-11-2017,dataset_4,crime action thriller crime action thriller suseenthiran sundeep kishan vikranth mehreen pirzada harish uthaman soori  a young man tries to track down the killers who are plotting to murder his close friend but there s more to it than meets the eye
,nenjuku needhi,,an upright city bred ips officer investigates a mysterious case of three missing dalit girls in a rural part of tamil nadu while two are found dead one is missing without any trace can he crack the case and get hold of the culprits,crime drama mystery,arunraja kamaraj,udhayanidhi stalin tanya ravichandran aari arjuna shivani rajashekar yamini chander,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime drama mystery crime drama mystery arunraja kamaraj udhayanidhi stalin tanya ravichandran aari arjuna shivani rajashekar yamini chander tamil an upright city bred ips officer investigates a mysterious case of three missing dalit girls in a rural part of tamil nadu while two are found dead one is missing without any trace can he crack the case and get hold of the culprits
904718.0,nenjuku needhi,,an upright city bred ips officer investigates a mysterious case of three missing dalit girls in a rural part of tamil nadu while two are found dead one is missing without any trace can he crack the case and get hold of the culprits,crime drama mystery,arunraja kamaraj,udhayanidhi stalin tanya ravichandran aari arjuna shivani rajashekar yamini chander,,2022,7.3,12.0,140.0,,,,0.5338,0.0,0.0,Zee Studios,20-05-2022,dataset_4,crime drama mystery crime drama mystery arunraja kamaraj udhayanidhi stalin tanya ravichandran aari arjuna shivani rajashekar yamini chander  an upright city bred ips officer investigates a mysterious case of three missing dalit girls in a rural part of tamil nadu while two are found dead one is missing without any trace can he crack the case and get hold of the culprits
,nerkonda paarvai,,when three young women are harassed and implicated in a crime they didn t commit a bipolar lawyer sets out to help them clear their names and prove it to everyone that a woman s consent matters,action crime drama thriller,h vinoth,ajith kumar shraddha srinath abhirami venkatachalam andrea tariang adhik ravichandran,tamil,0,,,,,,,,,,,,dataset_3_tamil,action crime drama thriller action crime drama thriller h vinoth ajith kumar shraddha srinath abhirami venkatachalam andrea tariang adhik ravichandran tamil when three young women are harassed and implicated in a crime they didn t commit a bipolar lawyer sets out to help them clear their names and prove it to everyone that a woman s consent matters
586291.0,nerkonda paarvai,,when three young women are harassed and implicated in a crime they didn t commit a bipolar lawyer sets out to help them clear their names and prove it to everyone that a woman s consent matters,drama action thriller,h vinoth,ajith kumar shraddha srinath abhirami venkatachalam andrea tariang adhik ravichandran,,2019,6.9,29.0,158.0,,,,0.8655,0.0,0.0,Zee Studios,08-08-2019,dataset_4,drama action thriller drama action thriller h vinoth ajith kumar shraddha srinath abhirami venkatachalam andrea tariang adhik ravichandran  when three young women are harassed and implicated in a crime they didn t commit a bipolar lawyer sets out to help them clear their names and prove it to everyone that a woman s consent matters
,nermugam,,over half a dozen lover couples go missing and an assistant commissioner of police takes up the investigation,drama,murali krishna,adithya menon delhi ganesh pandiarajan meera nandan rafee,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama murali krishna adithya menon delhi ganesh pandiarajan meera nandan rafee tamil over half a dozen lover couples go missing and an assistant commissioner of police takes up the investigation
433253.0,nermugam,,over half a dozen lover couples go missing and an assistant commissioner of police takes up the investigation,,murali krishna,adithya menon delhi ganesh pandiarajan meera nandan rafee,,2016,0.0,0.0,0.0,,,,0.4447,0.0,0.0,Unknown,23-12-2016,dataset_4,  murali krishna adithya menon delhi ganesh pandiarajan meera nandan rafee  over half a dozen lover couples go missing and an assistant commissioner of police takes up the investigation
,neruppu da,,guru and his friends ambition is to become firemen but a run in with a gangster threatens to bring their dream crashing down,romance action,b ashok kumar,vikram prabhu nikki galrani nagineedu vellanki madhusudhan rao aadukalam naren,tamil,0,,,,,,,,,,,,dataset_3_tamil,romance action romance action b ashok kumar vikram prabhu nikki galrani nagineedu vellanki madhusudhan rao aadukalam naren tamil guru and his friends ambition is to become firemen but a run in with a gangster threatens to bring their dream crashing down
410323.0,neruppu da,,guru and his friends ambition is to become firemen but a run in with a gangster threatens to bring their dream crashing down,romance action,b ashok kumar,vikram prabhu nikki galrani nagineedu vellanki madhusudhan rao aadukalam naren,,2017,4.5,6.0,128.0,,,,2.0202,0.0,0.0,First Artists,08-09-2017,dataset_4,romance action romance action b ashok kumar vikram prabhu nikki galrani nagineedu vellanki madhusudhan rao aadukalam naren  guru and his friends ambition is to become firemen but a run in with a gangster threatens to bring their dream crashing down
,nesippaya,,two lovers separated by life s circumstances are reunited by a tragic fate a murder arjun driven by his love for diya defies all odds crosses boundaries and braves the unknown to uncover the truth behind her tragic fate,action romance,vishnu varadhan,akash murali aditi shankar prabhu r sarathkumar khushboo,tamil,0,,,,,,,,,,,,dataset_3_tamil,action romance action romance vishnu varadhan akash murali aditi shankar prabhu r sarathkumar khushboo tamil two lovers separated by life s circumstances are reunited by a tragic fate a murder arjun driven by his love for diya defies all odds crosses boundaries and braves the unknown to uncover the truth behind her tragic fate
1310134.0,nesippaya,,two lovers separated by life s circumstances are reunited by a tragic fate a murder arjun driven by his love for diya defies all odds crosses boundaries and braves the unknown to uncover the truth behind her tragic fate,action romance,vishnu varadhan,akash murali aditi shankar prabhu r sarathkumar khushboo,,2025,0.0,0.0,144.0,,,,0.5811,20.04,0.0,XB Film Creators,14-01-2025,dataset_4,action romance action romance vishnu varadhan akash murali aditi shankar prabhu r sarathkumar khushboo  two lovers separated by life s circumstances are reunited by a tragic fate a murder arjun driven by his love for diya defies all odds crosses boundaries and braves the unknown to uncover the truth behind her tragic fate
,nethraa,,a young woman moves to canada with her boyfriend to get married with the help of her friend but finds herself trapped in a web of lies and deceit,drama thriller,a venkatesh,vinay rai subiksha robo shankar riythvika thaman kumar,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama thriller drama thriller a venkatesh vinay rai subiksha robo shankar riythvika thaman kumar tamil a young woman moves to canada with her boyfriend to get married with the help of her friend but finds herself trapped in a web of lies and deceit
414012.0,nethraa,,a young woman moves to canada with her boyfriend to get married with the help of her friend but finds herself trapped in a web of lies and deciet,drama thriller,a venkatesh,vinay rai subiksha robo shankar riythvika thaman kumar,,2019,0.0,1.0,128.0,,,,1.9759,0.0,0.0,Swetha Cine Arts,08-02-2019,dataset_4,drama thriller drama thriller a venkatesh vinay rai subiksha robo shankar riythvika thaman kumar  a young woman moves to canada with her boyfriend to get married with the help of her friend but finds herself trapped in a web of lies and deciet
,netrikann,,a cat and mouse game engages between a blind woman and a serial killer when the former becomes the witness of a kidnap performed by the latter,crime drama mystery thriller,milind rau,nayanthara ajmal ameer manikandan saran shakthi lizzie antony,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime drama mystery thriller crime drama mystery thriller milind rau nayanthara ajmal ameer manikandan saran shakthi lizzie antony tamil a cat and mouse game engages between a blind woman and a serial killer when the former becomes the witness of a kidnap performed by the latter
791315.0,netrikann,,a cat and mouse game engages between a blind woman and a serial killer when the former becomes the witness of a kidnap performed by the latter,thriller mystery crime,milind rau,nayanthara ajmal ameer manikandan saran shakthi lizzie antony,,2021,5.9,12.0,146.0,,,,0.8184,0.0,0.0,Rowdy Pictures,13-08-2021,dataset_4,thriller mystery crime thriller mystery crime milind rau nayanthara ajmal ameer manikandan saran shakthi lizzie antony  a cat and mouse game engages between a blind woman and a serial killer when the former becomes the witness of a kidnap performed by the latter
,netru indha neram,,a group of seven friends plan their vacation to ooty one among the seven goes missing parallely a serial killer is haunting the town by killing the residents in a period of once in 28 days the police who deals with serial killer case also starts investigating about the one who goes missing the other six members are being investigated and this segment of the film is shown in a rashomon effect finally it s a matter of whodunnit,mystery thriller,sai roshan k r,shariq hassan haritha laxman monica ramesh diwakar kumar anand raj,tamil,0,,,,,,,,,,,,dataset_3_tamil,mystery thriller mystery thriller sai roshan k r shariq hassan haritha laxman monica ramesh diwakar kumar anand raj tamil a group of seven friends plan their vacation to ooty one among the seven goes missing parallely a serial killer is haunting the town by killing the residents in a period of once in 28 days the police who deals with serial killer case also starts investigating about the one who goes missing the other six members are being investigated and this segment of the film is shown in a rashomon effect finally it s a matter of whodunnit
1226263.0,netru indha neram,,a group of seven friends plan their vacation to ooty one among the seven goes missing parallely a serial killer is haunting the town by killing the residents in a period of once in 28 days the police who deals with serial killer case also starts investigating about the one who goes missing the other six members are being investigated and this segment of the film is shown in a rashomon effect finally it s a matter of whodunnit,mystery thriller,sai roshan k r,shariq hassan haritha laxman monica ramesh diwakar kumar anand raj,,2024,0.0,0.0,0.0,,,,0.867,0.0,0.0,Clapin Filmotainment,29-03-2024,dataset_4,mystery thriller mystery thriller sai roshan k r shariq hassan haritha laxman monica ramesh diwakar kumar anand raj  a group of seven friends plan their vacation to ooty one among the seven goes missing parallely a serial killer is haunting the town by killing the residents in a period of once in 28 days the police who deals with serial killer case also starts investigating about the one who goes missing the other six members are being investigated and this segment of the film is shown in a rashomon effect finally it s a matter of whodunnit
,never escape,,in this hitech world a group of colleagues who were working in an it field set off for a saturday night but later at some circumstances they all ended up in an abandoned theater with a manager who owns it before the movie starts one after the other their colleagues went missing then they discover something wicked and they got trapped in the haunted theatre the series of horror death and mystery which witnessed by them in one night portrays the movie essence to the audience,thriller,dsri aravind deva raj,robert adhi prithvi harshini harres prabu kavi j sundharam uvais khan,tamil,0,,,,,,,,,,,,dataset_3_tamil,thriller thriller dsri aravind deva raj robert adhi prithvi harshini harres prabu kavi j sundharam uvais khan tamil in this hitech world a group of colleagues who were working in an it field set off for a saturday night but later at some circumstances they all ended up in an abandoned theater with a manager who owns it before the movie starts one after the other their colleagues went missing then they discover something wicked and they got trapped in the haunted theatre the series of horror death and mystery which witnessed by them in one night portrays the movie essence to the audience
1270750.0,never escape,,in this hitech world a group of colleagues who were working in an it field set off for a saturday night but later at some circumstances they all ended up in an abandoned theater with a manager who owns it before the movie starts one after the other their colleagues went missing then they discover something wicked and they got trapped in the haunted theatre the series of horror death and mystery which witnessed by them in one night portrays the movie essence to the audience,thriller,dsri aravind deva raj,robert adhi prithvi harshini harres prabu kavi j sundharam uvais khan,,2024,0.0,0.0,115.0,,,,0.7436,0.0,0.0,Royal B Productions,20-04-2024,dataset_4,thriller thriller dsri aravind deva raj robert adhi prithvi harshini harres prabu kavi j sundharam uvais khan  in this hitech world a group of colleagues who were working in an it field set off for a saturday night but later at some circumstances they all ended up in an abandoned theater with a manager who owns it before the movie starts one after the other their colleagues went missing then they discover something wicked and they got trapped in the haunted theatre the series of horror death and mystery which witnessed by them in one night portrays the movie essence to the audience
,nibunan,,a senior cop and his team of two are after a serial killer who is giving them nightmares shocked after finding who the next possible victim is going to be the cop tracks down the assassin with the help of various clues,action crime thriller,arun vaidyanathan,arjun sarja prasanna varalaxmi sarathkumar sruthi hariharan krishna kulasekaran,tamil,0,,,,,,,,,,,,dataset_3_tamil,action crime thriller action crime thriller arun vaidyanathan arjun sarja prasanna varalaxmi sarathkumar sruthi hariharan krishna kulasekaran tamil a senior cop and his team of two are after a serial killer who is giving them nightmares shocked after finding who the next possible victim is going to be the cop tracks down the assassin with the help of various clues
411612.0,nibunan,,a senior cop and his team of two are after a serial killer who is giving them nightmares shocked after finding who the next possible victim is going to be the cop tracks down the assassin with the help of various clues,action crime thriller,arun vaidyanathan,arjun sarja prasanna varalaxmi sarathkumar sruthi hariharan krishna kulasekaran,,2017,6.577,13.0,137.0,,,,2.0333,0.0,0.0,Passion Film Factory,28-07-2017,dataset_4,action crime thriller action crime thriller arun vaidyanathan arjun sarja prasanna varalaxmi sarathkumar sruthi hariharan krishna kulasekaran  a senior cop and his team of two are after a serial killer who is giving them nightmares shocked after finding who the next possible victim is going to be the cop tracks down the assassin with the help of various clues
,nightingales in the cocoon,,from dharavi s slums to navi mumbai s heights a couple sheds their past two kids find a discarded keyboard sparking unexpected joy amid urban contrasts they learn that discarded dreams can still sing anew,drama,praveen giri,dharshan roshan,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama praveen giri dharshan roshan tamil from dharavi s slums to navi mumbai s heights a couple sheds their past two kids find a discarded keyboard sparking unexpected joy amid urban contrasts they learn that discarded dreams can still sing anew
1190348.0,nightingales in the cocoon,,from dharavi s slums to navi mumbai s heights a couple sheds their past two kids find a discarded keyboard sparking unexpected joy amid urban contrasts they learn that discarded dreams can still sing anew,,praveen giri,dharshan roshan,,2023,0.0,0.0,5.0,,,,0.4561,0.0,0.0,Unchained Pictures,27-10-2023,dataset_4,  praveen giri dharshan roshan  from dharavi s slums to navi mumbai s heights a couple sheds their past two kids find a discarded keyboard sparking unexpected joy amid urban contrasts they learn that discarded dreams can still sing anew
,nila,,a young man meets his childhood love one rainy night in the city of dreams when they both realise that the desire for more can ruin what is special between them do they listen to their head or their heart,drama romance,selvamani selvaraj,sruthi hariharan sarvesh sridhar,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama romance drama romance selvamani selvaraj sruthi hariharan sarvesh sridhar tamil a young man meets his childhood love one rainy night in the city of dreams when they both realise that the desire for more can ruin what is special between them do they listen to their head or their heart
447842.0,nila,,a young man meets his childhood love one rainy night in the city of dreams when they both realise that the desire for more can ruin what is special between them do they listen to their head or their heart,drama romance,selvamani selvaraj,sruthi hariharan sarvesh sridhar,,2016,7.9,8.0,96.0,,,,1.4436,0.0,0.0,Skylab Pictures,22-09-2016,dataset_4,drama romance drama romance selvamani selvaraj sruthi hariharan sarvesh sridhar  a young man meets his childhood love one rainy night in the city of dreams when they both realise that the desire for more can ruin what is special between them do they listen to their head or their heart
,nila meedhu kadhal,,nila meedhu kadhal is an engaging drama featuring compelling characters intense narratives and captivating storytelling,drama,illaya kumar,sri priyanka,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama illaya kumar sri priyanka tamil nila meedhu kadhal is an engaging drama featuring compelling characters intense narratives and captivating storytelling
,nilave nee saakshi,,nilave nee saakshi is an engaging drama featuring compelling characters intense narratives and captivating storytelling,drama,p madhavan,jaishankar nagesh k r vijaya,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama p madhavan jaishankar nagesh k r vijaya tamil nilave nee saakshi is an engaging drama featuring compelling characters intense narratives and captivating storytelling
,nilavuku en mel ennadi kobam,,prabhu a young chef is ready to move forward with an arranged marriage when his past love nila unexpectedly reenters his life challenging his plans and emotions,romance comedy drama,dhanush,pavish narayanan anikha surendran priya prakash varrier mathew thomas venkatesh menon,tamil,0,,,,,,,,,,,,dataset_3_tamil,romance comedy drama romance comedy drama dhanush pavish narayanan anikha surendran priya prakash varrier mathew thomas venkatesh menon tamil prabhu a young chef is ready to move forward with an arranged marriage when his past love nila unexpectedly reenters his life challenging his plans and emotions
1222049.0,nilavuku en mel ennadi kobam,,prabhu a young chef is ready to move forward with an arranged marriage when his past love nila unexpectedly reenters his life challenging his plans and emotions,romance comedy drama,dhanush,pavish narayanan anikha surendran priya prakash varrier mathew thomas venkatesh menon,,2025,6.4,8.0,131.0,,,,3.0599,14.47,0.0,Wunderbar Films,21-02-2025,dataset_4,romance comedy drama romance comedy drama dhanush pavish narayanan anikha surendran priya prakash varrier mathew thomas venkatesh menon  prabhu a young chef is ready to move forward with an arranged marriage when his past love nila unexpectedly reenters his life challenging his plans and emotions
,nimir,,an amiable photographer in a small town who is nursing a breakup unwittingly becomes embroiled in a street brawl that turns him into a man obsessed with revenge,comedy thriller,priyadarshan,udhayanidhi stalin namitha pramod parvatii nair j mahendran samuthirakani,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy thriller comedy thriller priyadarshan udhayanidhi stalin namitha pramod parvatii nair j mahendran samuthirakani tamil an amiable photographer in a small town who is nursing a breakup unwittingly becomes embroiled in a street brawl that turns him into a man obsessed with revenge
480158.0,nimir,,an amiable photographer in a small town who is nursing a breakup unwittingly becomes embroiled in a street brawl that turns him into a man obsessed with revenge,comedy thriller,priyadarshan,udhayanidhi stalin namitha pramod parvatii nair j mahendran samuthirakani,,2018,6.3,6.0,130.0,,,,0.7513,0.0,0.0,Red Giant Movies,26-01-2018,dataset_4,comedy thriller comedy thriller priyadarshan udhayanidhi stalin namitha pramod parvatii nair j mahendran samuthirakani  an amiable photographer in a small town who is nursing a breakup unwittingly becomes embroiled in a street brawl that turns him into a man obsessed with revenge
,ninaivellam neeyada,,ninaivellam neeyada is an engaging romance drama featuring compelling characters intense narratives and captivating storytelling,romance drama,aadhirajan,prajin padmanabhan manisha yadav sinamika sri priyanka manobala,tamil,0,,,,,,,,,,,,dataset_3_tamil,romance drama romance drama aadhirajan prajin padmanabhan manisha yadav sinamika sri priyanka manobala tamil ninaivellam neeyada is an engaging romance drama featuring compelling characters intense narratives and captivating storytelling
1328832.0,ninaivellam neeyada,,,romance drama,aadhirajan,prajin padmanabhan manisha yadav sinamika sri priyanka manobala,,2024,0.0,0.0,155.0,,,,0.8807,0.0,0.0,Lekha Theatres,23-02-2024,dataset_4,romance drama romance drama aadhirajan prajin padmanabhan manisha yadav sinamika sri priyanka manobala  
,ninaivo oru paravai,,a singer with amnesia meets a busker they collaborate but she knows more of his past than she lets on,drama,kabilan plondran,karnan kanapathy thivya naidu,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama kabilan plondran karnan kanapathy thivya naidu tamil a singer with amnesia meets a busker they collaborate but she knows more of his past than she lets on
1163485.0,ninaivo oru paravai,,a singer with amnesia meets a busker they collaborate but she knows more of his past than she lets on,drama,kabilan plondran,karnan kanapathy thivya naidu,,2023,0.0,0.0,128.0,,,,1.7542,0.0,0.0,Jhangri Production,30-11-2023,dataset_4,drama drama kabilan plondran karnan kanapathy thivya naidu  a singer with amnesia meets a busker they collaborate but she knows more of his past than she lets on
,niram marum ulagil,,during a train journey a ticket examiner narrates four tales of extreme parental sacrifice exploring familial bonds through illness estrangement unexpected connections and emotional turmoil to a young woman,drama,jb britto,bharathiraja rio raj sandy aegan natarajan subramaniam,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama jb britto bharathiraja rio raj sandy aegan natarajan subramaniam tamil during a train journey a ticket examiner narrates four tales of extreme parental sacrifice exploring familial bonds through illness estrangement unexpected connections and emotional turmoil to a young woman
1431271.0,niram marum ulagil,,during a train journey a ticket examiner narrates four tales of extreme parental sacrifice exploring familial bonds through illness estrangement unexpected connections and emotional turmoil to a young woman,drama,jb britto,bharathiraja rio raj sandy aegan natarajan subramaniam,,2025,0.0,0.0,146.0,,,,0.7196,0.0,0.0,GS Cinema International,07-03-2025,dataset_4,drama drama jb britto bharathiraja rio raj sandy aegan natarajan subramaniam  during a train journey a ticket examiner narrates four tales of extreme parental sacrifice exploring familial bonds through illness estrangement unexpected connections and emotional turmoil to a young woman
,nirangal moondru,,on a trippy day the fates of 3 people vetri an aspiring filmmaker vasanth a reputed teacher and selvam a corrupt and crooked cop collide leading to various revelations where shree an anxious youngster discovers that his girlfriend parvathy has gone missing under mysterious circumstances gives them the lead,thriller,karthick naren,atharvaa murali r sarathkumar rahman ammu abhirami dushyanth jayaprakash,tamil,0,,,,,,,,,,,,dataset_3_tamil,thriller thriller karthick naren atharvaa murali r sarathkumar rahman ammu abhirami dushyanth jayaprakash tamil on a trippy day the fates of 3 people vetri an aspiring filmmaker vasanth a reputed teacher and selvam a corrupt and crooked cop collide leading to various revelations where shree an anxious youngster discovers that his girlfriend parvathy has gone missing under mysterious circumstances gives them the lead
922360.0,nirangal moondru,,on a trippy day the fates of 3 people vetri an aspiring filmmaker vasanth a reputed teacher and selvam a corrupt and crooked cop collide leading to various revelations where shree an anxious youngster discovers that his girlfriend parvathy has gone missing under mysterious circumstances gives them the lead,thriller,karthick naren,atharvaa murali r sarathkumar rahman ammu abhirami dushyanth jayaprakash,,2024,5.7,6.0,122.0,,,,0.6089,0.0,0.0,Ayngaran International,22-11-2024,dataset_4,thriller thriller karthick naren atharvaa murali r sarathkumar rahman ammu abhirami dushyanth jayaprakash  on a trippy day the fates of 3 people vetri an aspiring filmmaker vasanth a reputed teacher and selvam a corrupt and crooked cop collide leading to various revelations where shree an anxious youngster discovers that his girlfriend parvathy has gone missing under mysterious circumstances gives them the lead
,nisabdham,,a happily married couple s life turns into trauma after their eight year old daughter is raped will the family be able to put their lives back on track,crime drama,michael arun,baby sathanya ajay abhinaya kishore a venkatesh,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime drama crime drama michael arun baby sathanya ajay abhinaya kishore a venkatesh tamil a happily married couple s life turns into trauma after their eight year old daughter is raped will the family be able to put their lives back on track
448773.0,nisabdham,,a happily married couple s life turns into trauma after their eight year old daughter is raped will the family be able to put their lives back on track,crime drama,michael arun,baby sathanya ajay abhinaya kishore a venkatesh,,2017,10.0,1.0,126.0,,,,1.3874,0.0,0.0,Miracle Pictures,10-03-2017,dataset_4,crime drama crime drama michael arun baby sathanya ajay abhinaya kishore a venkatesh  a happily married couple s life turns into trauma after their eight year old daughter is raped will the family be able to put their lives back on track
,nitham oru vaanam,,an introverted young man with ocd who is dejected after his fiance leaves him learns to find happiness and positivity in life from two couples whose stories he reads about,drama romance thriller comedy,r karthik,ashok selvan ritu varma aparna balamurali shivathmika sshivada,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama romance thriller comedy drama romance thriller comedy r karthik ashok selvan ritu varma aparna balamurali shivathmika sshivada tamil an introverted young man with ocd who is dejected after his fiance leaves him learns to find happiness and positivity in life from two couples whose stories he reads about
576982.0,nitham oru vaanam,,an introverted young man with ocd who is dejected after his fianc leaves him learns to find happiness and positivity in life from two couples whose stories he reads about,romance thriller comedy,ra karthik,ashok selvan ritu varma aparna balamurali shivathmika sshivada,,2022,6.5,11.0,146.0,,,,0.7533,0.0,0.0,Viacom18 Studios,04-11-2022,dataset_4,romance thriller comedy romance thriller comedy ra karthik ashok selvan ritu varma aparna balamurali shivathmika sshivada  an introverted young man with ocd who is dejected after his fianc leaves him learns to find happiness and positivity in life from two couples whose stories he reads about
,niyathi,,when the private detective cheziyan held up with a problem he try to find the solution for the problem which reveals another problem happened in the past,crime thriller,naveen kumar,naveen kumar anjana babu theni murugan govindha moorthy vijaya rana dheeran,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime thriller crime thriller naveen kumar naveen kumar anjana babu theni murugan govindha moorthy vijaya rana dheeran tamil when the private detective cheziyan held up with a problem he try to find the solution for the problem which reveals another problem happened in the past
1201524.0,niyathi,,when the private detective cheziyan held up with a problem he try to find the solution for the problem which reveals another problem happened in the past,crime thriller,naveen kumar,naveen kumar anjana babu theni murugan govindha moorthy vijaya rana dheeran,,2024,0.0,0.0,0.0,,,,0.3015,0.0,0.0,Genius film company [in],26-01-2024,dataset_4,crime thriller crime thriller naveen kumar naveen kumar anjana babu theni murugan govindha moorthy vijaya rana dheeran  when the private detective cheziyan held up with a problem he try to find the solution for the problem which reveals another problem happened in the past
,nizhal,,nizhal follows twin sisters ramya and saranya saranya is a trainee doctor and ramya helps their vendor parents tragedy strikes when saranya s friend lakshmi is brutally murdered in the hospital lab by guna the ceo s son and his gang ramya witnesses the crime and narrowly survives a deadly attack by them driven by fury saranya seeks vengeance and puts the killers on their deathbeds ironically her lover raghu takes charge as the sub inspector for this very case when raghu uncovers the truth a gripping battle begins between law love and ultimate justice,crime drama,ak kumar,janany kunaseelan vishakan divya krishnan kaushik gopalan,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime drama crime drama ak kumar janany kunaseelan vishakan divya krishnan kaushik gopalan tamil nizhal follows twin sisters ramya and saranya saranya is a trainee doctor and ramya helps their vendor parents tragedy strikes when saranya s friend lakshmi is brutally murdered in the hospital lab by guna the ceo s son and his gang ramya witnesses the crime and narrowly survives a deadly attack by them driven by fury saranya seeks vengeance and puts the killers on their deathbeds ironically her lover raghu takes charge as the sub inspector for this very case when raghu uncovers the truth a gripping battle begins between law love and ultimate justice
1710563.0,nizhal,,nizhal follows twin sisters ramya and saranya saranya is a trainee doctor and ramya helps their vendor parents tragedy strikes when saranya s friend lakshmi is brutally murdered in the hospital lab by guna the ceo s son and his gang ramya witnesses the crime and narrowly survives a deadly attack by them driven by fury saranya seeks vengeance and puts the killers on their deathbeds ironically her lover raghu takes charge as the sub inspector for this very case when raghu uncovers the truth a gripping battle begins between law love and ultimate justice,crime drama,ak kumar,janany kunaseelan vishakan divya krishnan kaushik gopalan,,2026,0.0,0.0,101.0,,,,0.9423,0.0,0.0,Unknown,12-06-2026,dataset_4,crime drama crime drama ak kumar janany kunaseelan vishakan divya krishnan kaushik gopalan  nizhal follows twin sisters ramya and saranya saranya is a trainee doctor and ramya helps their vendor parents tragedy strikes when saranya s friend lakshmi is brutally murdered in the hospital lab by guna the ceo s son and his gang ramya witnesses the crime and narrowly survives a deadly attack by them driven by fury saranya seeks vengeance and puts the killers on their deathbeds ironically her lover raghu takes charge as the sub inspector for this very case when raghu uncovers the truth a gripping battle begins between law love and ultimate justice
,nizharkudai,,nizharkudai is a tamil movie starring devayani vijjith shivashanmugam kanmani manoharan and neelima rani in prominent roles it is written and directed by shiva arumugam,family thriller,shiva arumugam,devayani vijith kanmani manoharan manoj kumar neelima rani,tamil,0,,,,,,,,,,,,dataset_3_tamil,family thriller family thriller shiva arumugam devayani vijith kanmani manoharan manoj kumar neelima rani tamil nizharkudai is a tamil movie starring devayani vijjith shivashanmugam kanmani manoharan and neelima rani in prominent roles it is written and directed by shiva arumugam
1469236.0,nizharkudai,,nizharkudai is a tamil movie starring devayani vijjith shivashanmugam kanmani manoharan and neelima rani in prominent roles it is written and directed by shiva arumugam,family thriller,shiva arumugam,devayani vijith kanmani manoharan manoj kumar neelima rani,,2025,0.0,0.0,124.0,,,,0.5078,0.0,0.0,Dharshan Films,09-05-2025,dataset_4,family thriller family thriller shiva arumugam devayani vijith kanmani manoharan manoj kumar neelima rani  nizharkudai is a tamil movie starring devayani vijjith shivashanmugam kanmani manoharan and neelima rani in prominent roles it is written and directed by shiva arumugam
